user_id,game_name,rate
53875128,DiRT Showdown,1
53875128,Left 4 Dead,1
53875128,Sonic Adventure 2 ,1
53875128,Grand Theft Auto IV,1
53875128,Battlestations Midway,1
53875128,HOARD,1
53875128,Sunless Sea,1
53875128,Mark of the Ninja,1
53875128,L.A. Noire,1
53875128,Creeper World 3 Arc Eternal,1
53875128,Turbo Dismount,1
53875128,Floating Point,1
53875128,Grow Home,1
53875128,LUFTRAUSERS,1
53875128,Arma 2,1
53875128,No Time To Explain Remastered,1
53875128,FEZ,1
53875128,Delver,1
53875128,The Legend of Heroes Trails in the Sky,1
53875128,Evoland,1
53875128,Bleed,1
53875128,Borderlands 2,1
53875128,Race The Sun,1
53875128,Shadowgrounds,1
53875128,They Bleed Pixels,1
53875128,BioShock,1
53875128,Trine,1
53875128,"Sir, You Are Being Hunted",1
53875128,Next Car Game Sneak Peek 2.0,1
53875128,Symphony,1
53875128,DLC Quest,1
53875128,Far Cry 2,1
53875128,The Stanley Parable,1
53875128,Freedom Planet,1
53875128,KHOLAT,1
53875128,Osmos,1
53875128,Secrets of Rtikon,1
53875128,Oil Rush,1
53875128,Unepic,1
53875128,FINAL FANTASY VII,1
53875128,The Legend of Korra,1
53875128,404Sight,1
53875128,Dark Souls Prepare to Die Edition,1
53875128,Gravity Ghost,1
53875128,Psychonauts,1
53875128,Rock of Ages,1
53875128,Spore,1
53875128,Half-Life 2 Lost Coast,1
53875128,Galcon Legends,1
53875128,Air Brawl,1
53875128,Cat Goes Fishing,1
53875128,One Finger Death Punch,1
53875128,Mind Path to Thalamus Enhanced Edition,1
53875128,INK,1
53875128,Intrusion 2,1
53875128,Amnesia The Dark Descent,1
53875128,Fieldrunners,1
53875128,Out There Somewhere,1
53875128,KAMI,1
53875128,Lone Survivor The Director's Cut,1
53875128,NightSky,1
53875128,Frozen Synapse,1
53875128,Hammerfight,1
53875128,Spintires,1
53875128,Ziggurat,1
53875128,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,1
53875128,Dead Island,1
53875128,Superbrothers Sword & Sworcery EP,1
53875128,GRID 2,1
53875128,Sonic & All-Stars Racing Transformed,1
53875128,Call of Juarez Gunslinger,1
53875128,Crysis 2 Maximum Edition,1
53875128,Strike Vector,1
53875128,Prison Architect,1
53875128,Lego Harry Potter,1
53875128,Outlast,1
53875128,Super Hexagon,1
53875128,WRC 4 FIA WORLD RALLY CHAMPIONSHIP,1
53875128,Valkyria Chronicles,1
53875128,Shatter,1
53875128,Proteus,1
53875128,Jamestown,1
53875128,Spelunky,1
53875128,Astebreed,1
53875128,STAR WARS Knights of the Old Republic II The Sith Lords,1
53875128,Phantom Breaker Battle Grounds,1
53875128,Tom Clancy's Splinter Cell Chaos Theory,1
53875128,The Witcher Enhanced Edition,1
53875128,Risk of Rain,1
53875128,Survarium,1
53875128,Afterlife Empire,1
53875128,BattleBlock Theater,1
53875128,Need for Speed Hot Pursuit,1
53875128,BIT.TRIP RUNNER,1
53875128,Coin Crypt,1
53875128,Skullgirls,1
53875128,The Crew,1
53875128,Metro Last Light Redux,1
53875128,Crimzon Clover  WORLD IGNITION,1
53875128,Sonic Generations,1
53875128,Ethan Meteor Hunter,1
53875128,Reus,1
140954425,Team Fortress 2,1
26122540,Call of Duty Modern Warfare 2 - Multiplayer,5
26122540,Call of Duty Modern Warfare 2,4
26122540,Call of Duty Black Ops - Multiplayer,2
26122540,Counter-Strike Source,1
26122540,Dungeon Defenders,1
26122540,Call of Duty Black Ops,1
26122540,Day of Defeat Source,1
176410694,Dota 2,1
197278511,Dota 2,1
150128162,Team Fortress 2,4
197455089,Dota 2,1
63024728,Empire Total War,4
297811211,ARK Survival Evolved,2
297811211,Team Fortress 2,1
297811211,Unturned,1
76933274,Alien Swarm,1
218323237,Dota 2,1
218323237,Tomb Raider,1
218323237,TERA,1
302186258,Dota 2,1
126340495,Dota 2,5
126340495,Counter-Strike Global Offensive,5
126340495,Counter-Strike Source,5
126340495,Rust,5
126340495,Saints Row IV,4
126340495,Team Fortress 2,2
126340495,Dead Island Riptide,1
126340495,Flatout 3,1
126340495,Garry's Mod,1
126340495,Counter-Strike Nexon Zombies,1
126340495,Outlast,1
126340495,Robocraft,1
126340495,Far Cry 3,1
126340495,Everlasting Summer,1
126340495,Dead Island Epidemic,1
126340495,War Thunder,1
126340495,DCS World,1
194895541,Dota 2,1
194895541,Tactical Intervention,1
170625356,Dota 2,1
167362888,Dota 2,5
208649703,Counter-Strike Global Offensive,5
225987202,Dota 2,1
195071563,Dota 2,1
254906420,Team Fortress 2,1
247160953,Dota 2,1
308653033,Unturned,1
144138643,Dota 2,1
97298878,Medal of Honor(TM) Multiplayer,4
97298878,Max Payne 2 The Fall of Max Payne,2
97298878,Middle-earth Shadow of Mordor,2
97298878,Mafia II,2
97298878,Nosgoth,2
97298878,Race The Sun,1
97298878,Space Pirates and Zombies,1
97298878,Revenge of the Titans,1
97298878,Team Fortress 2,1
97298878,Dota 2,1
97298878,A Virus Named TOM,1
97298878,Europa Universalis III,1
97298878,Awesomenauts,1
97298878,Super Puzzle Platformer Deluxe,1
97298878,Super Meat Boy,1
97298878,LIMBO,1
97298878,Mark of the Ninja,1
97298878,Burnout Paradise The Ultimate Box,1
97298878,Mirror's Edge,1
97298878,Crysis 2 Maximum Edition,1
97298878,Painkiller Overdose,1
97298878,Cogs,1
97298878,Crayon Physics Deluxe,1
97298878,Osmos,1
173909336,America's Army Proving Grounds,5
173909336,Tom Clancy's Ghost Recon Phantoms - NA,2
173909336,APB Reloaded,1
198572546,Dota 2,1
219509107,Dota 2,1
202906503,Dota 2,1
92107940,The Elder Scrolls V Skyrim,5
92107940,7 Days to Die,5
92107940,Garry's Mod,3
92107940,Far Cry 3 Blood Dragon,2
92107940,ORION Prelude,1
92107940,Hotline Miami,1
92107940,Goat Simulator,1
92107940,Hotline Miami 2 Wrong Number,1
92107940,Amnesia A Machine for Pigs,1
251431515,Dota 2,1
233558010,Batman Arkham City GOTY,5
233558010,Deadpool,2
99189757,Team Fortress 2,5
30695285,Counter-Strike Condition Zero,2
30695285,Counter-Strike,1
259648553,Mad Max,2
201069271,Dota 2,1
48845802,Counter-Strike,5
48845802,Mount & Blade Warband,5
48845802,Counter-Strike Condition Zero,5
48845802,Castle Crashers,2
48845802,Call of Duty Black Ops,1
48845802,Call of Duty Black Ops - Multiplayer,1
48845802,Tom Clancy's Ghost Recon Phantoms - EU,1
48845802,Left 4 Dead,1
48845802,SMITE,1
48845802,Ricochet,1
48845802,Kane & Lynch 2 Dog Days,1
226212066,Counter-Strike Global Offensive,5
226212066,Unturned,1
226212066,Garry's Mod,1
226212066,PAYDAY 2,1
226212066,Team Fortress 2,1
226212066,Infinite Crisis,1
226212066,AdVenture Capitalist,1
226212066,DiggerOnline,1
226212066,Survarium,1
226212066,Heroes & Generals,1
221430493,Dota 2,1
62923086,Counter-Strike,5
250006052,The Elder Scrolls V Skyrim,5
250006052,Project CARS,3
65117175,Defense Grid The Awakening,5
65117175,Broken Age,2
65117175,Cloud Chamber,2
65117175,Stacking,2
65117175,Ghostbusters The Video Game,2
65117175,Faerie Solitaire,1
65117175,Dreamfall Chapters,1
65117175,Portal Stories Mel,1
65117175,Universe Sandbox,1
65117175,Portal 2,1
65117175,Toki Tori,1
65117175,The Wonderful End of the World,1
65117175,Hacker Evolution,1
65117175,Portal,1
65117175,Thomas Was Alone,1
65117175,Little Inferno,1
65117175,BIT.TRIP RUNNER,1
65117175,The Stanley Parable,1
65117175,Costume Quest,1
65117175,RUSH,1
65117175,Return to Mysterious Island 2,1
65117175,World of Goo,1
65117175,Deus Ex Game of the Year Edition,1
65117175,Portal 2 - The Final Hours,1
65117175,AaAaAA!!! - A Reckless Disregard for Gravity,1
65117175,Audiosurf,1
65117175,Machinarium,1
65117175,VVVVVV,1
65117175,GEARCRACK Arena,1
65117175,Quantum Conundrum,1
65117175,Mission Control NanoMech,1
65117175,Defense Grid 2 A Matter of Endurance,1
65117175,Alan Wake's American Nightmare,1
65117175,Sam & Max 101 Culture Shock,1
65117175,Back to the Future Ep 2 - Get Tannen!,1
65117175,The Ball,1
65117175,Torchlight II,1
65117175,Back to the Future Ep 5 - OUTATIME,1
65117175,Amnesia The Dark Descent,1
65117175,Sam & Max 102 Situation Comedy,1
65117175,Jamestown,1
65117175,Oozi Earth Adventure,1
65117175,Back to the Future Ep 1 - It's About Time,1
65117175,Back to the Future Ep 4 - Double Visions,1
65117175,Organ Trail Director's Cut,1
65117175,Back to the Future Ep 3 - Citizen Brown,1
65117175,Fester Mudd Curse of the Gold - Episode 1,1
65117175,BIT.TRIP BEAT,1
65117175,Braid,1
65117175,A Virus Named TOM,1
65117175,FTL Faster Than Light,1
65117175,Atom Zombie Smasher ,1
65117175,Team Fortress 2,1
65117175,Super Meat Boy,1
65117175,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),1
65117175,Bastion,1
65117175,Osmos,1
65117175,Cogs,1
65117175,Botanicula,1
65117175,Killing Floor,1
65117175,And Yet It Moves,1
65117175,NightSky,1
65117175,Ticket to Ride,1
65117175,Penumbra Overture,1
65117175,Dear Esther,1
65117175,Crayon Physics Deluxe,1
65117175,Lucid,1
65117175,Critical Mass,1
227944885,Dota 2,5
144004384,Dota 2,2
236557903,Team Fortress 2,1
236557903,S.K.I.L.L. - Special Force 2,1
236557903,BLOCKADE 3D,1
11373749,Team Fortress 2,5
11373749,Rocket League,5
11373749,Left 4 Dead 2,5
11373749,The Elder Scrolls V Skyrim,5
11373749,Audiosurf,5
11373749,Fallout 3 - Game of the Year Edition,5
11373749,The Elder Scrolls IV Oblivion ,5
11373749,Terraria,5
11373749,Assassin's Creed Brotherhood,5
11373749,Grand Theft Auto V,5
11373749,Saints Row 2,5
11373749,Grand Theft Auto Episodes from Liberty City,5
11373749,The Witcher Enhanced Edition,5
11373749,Super Meat Boy,4
11373749,Left 4 Dead,4
11373749,Saints Row The Third,4
11373749,Batman Arkham Origins,4
11373749,The Witcher 2 Assassins of Kings Enhanced Edition,3
11373749,The Elder Scrolls III Morrowind,3
11373749,Bookworm Adventures Deluxe,3
11373749,Star Wars Knights of the Old Republic,2
11373749,Watch_Dogs,2
11373749,Sleeping Dogs,2
11373749,GRID,2
11373749,Hidden Object Bundle 4 in 1,2
11373749,Darksiders,2
11373749,Worms Reloaded,2
11373749,FlatOut Ultimate Carnage,2
11373749,SimCity 4 Deluxe,2
11373749,Portal 2,2
11373749,Call of Duty Black Ops - Multiplayer,2
11373749,Rogue Legacy,2
11373749,Trine,2
11373749,Chivalry Medieval Warfare,2
11373749,Spelunky,2
11373749,Ghost Master,2
11373749,Peggle Deluxe,2
11373749,Alan Wake,2
11373749,Peggle Nights,2
11373749,Sherlock Holmes Nemesis,2
11373749,Puzzler World 2,2
11373749,Tomb Raider,2
11373749,Bejeweled 3,2
11373749,Half-Life 2,2
11373749,Alice Madness Returns,2
11373749,BioShock,2
11373749,The Book of Unwritten Tales,2
11373749,FEZ,1
11373749,The Movies,1
11373749,Guacamelee! Gold Edition,1
11373749,The Walking Dead,1
11373749,MacGuffin's Curse,1
11373749,The Testament of Sherlock Holmes,1
11373749,Bully Scholarship Edition,1
11373749,Indigo Prophecy,1
11373749,Just Cause 2,1
11373749,Crazy Machines 2,1
11373749,The Secret of Monkey Island Special Edition,1
11373749,Kingdoms of Amalur Reckoning,1
11373749,"Cook, Serve, Delicious!",1
11373749,Deponia The Complete Journey,1
11373749,Game Dev Tycoon,1
11373749,Prison Architect,1
11373749,Bastion,1
11373749,Call of Duty Modern Warfare 2,1
11373749,Tales of Monkey Island Chapter 1 - Launch of the Screaming Narwhal,1
11373749,DiRT 2,1
11373749,Worms Clan Wars,1
11373749,Ghostbusters The Video Game,1
11373749,Monkey Island 2 Special Edition,1
11373749,Vessel,1
11373749,Dishonored,1
11373749,4 Elements,1
11373749,Cryostasis,1
11373749,The Ball,1
11373749,TrackMania Stadium,1
11373749,Aura Fate of the Ages,1
11373749,Cave Story+,1
11373749,Scribblenauts Unlimited,1
11373749,Eets,1
11373749,Trials 2 Second Edition,1
11373749,Grim Legends The Forsaken Bride,1
11373749,Call of Duty Modern Warfare 2 - Multiplayer,1
11373749,Machinarium,1
11373749,Call of Duty Black Ops,1
11373749,Nightmares from the Deep 2 The Siren`s Call,1
11373749,Banished,1
11373749,Lara Croft and the Guardian of Light,1
11373749,Antichamber,1
11373749,Goat Simulator,1
11373749,Tales of Monkey Island Chapter 2 - The Siege of Spinner Cay ,1
11373749,The Jackbox Party Pack,1
11373749,Abyss The Wraiths of Eden,1
11373749,Anodyne,1
11373749,Tales of Monkey Island Chapter 3 - Lair of the Leviathan ,1
11373749,Penumbra Overture,1
11373749,Singularity,1
11373749,Osmos,1
11373749,The Maw,1
11373749,Psychonauts,1
11373749,Poker Night at the Inventory,1
11373749,Penumbra Black Plague,1
11373749,Sinister City,1
11373749,Puzzle Agent,1
11373749,S.T.A.L.K.E.R. Shadow of Chernobyl,1
11373749,Counter-Strike Global Offensive,1
11373749,Cargo! - The quest for gravity,1
11373749,Rocketbirds Hardboiled Chicken,1
11373749,Atom Zombie Smasher ,1
11373749,Nightmares from the Deep The Cursed Heart,1
11373749,"Papers, Please",1
11373749,Insanely Twisted Shadow Planet,1
11373749,Surgeon Simulator,1
11373749,Cities Skylines,1
11373749,Alchemy Mysteries Prague Legends,1
11373749,Clockwork Tales Of Glass and Ink,1
11373749,CID The Dummy,1
11373749,Tales of Monkey Island Chapter 4 - The Trial and Execution of Guybrush Threepwood ,1
11373749,Portal,1
11373749,Puzzle Agent 2,1
11373749,Torchlight II,1
11373749,9 Clues The Secret of Serpent Creek,1
11373749,The Tiny Bang Story,1
11373749,Braid,1
11373749,VVVVVV,1
11373749,And Yet It Moves,1
11373749,Broken Age,1
11373749,Wallace & Gromit Ep 1 Fright of the Bumblebees,1
11373749,Shoppe Keep,1
11373749,Gone Home,1
11373749,Windosill,1
11373749,Plants vs. Zombies Game of the Year,1
11373749,Sam & Max 105 Reality 2.0,1
11373749,Tales of Monkey Island Chapter 5 - Rise of the Pirate God,1
11373749,ibb & obb,1
11373749,Botanicula,1
11373749,Monaco,1
11373749,Obulis,1
11373749,Nidhogg,1
11373749,Sam & Max 106 Bright Side of the Moon,1
11373749,Alien Swarm,1
11373749,Chime,1
11373749,RollerCoaster Tycoon 3 Platinum!,1
11373749,Sam & Max 101 Culture Shock,1
11373749,Sam & Max 104 Abe Lincoln Must Die!,1
11373749,"Ben There, Dan That!",1
11373749,Hector Ep 1,1
11373749,Resident Evil 5 / Biohazard 5,1
11373749,Dungeon Defenders,1
11373749,The Wolf Among Us,1
11373749,Fate of the World,1
11373749,State of Decay,1
11373749,Dota 2,1
11373749,Contagion,1
11373749,Shatter,1
11373749,World of Goo,1
11373749,Toki Tori,1
11373749,The Beginner's Guide,1
11373749,Octodad Dadliest Catch,1
11373749,TRAUMA,1
11373749,Trials Evolution Gold Edition,1
11373749,Half-Life,1
11373749,"Sam & Max 103 The Mole, the Mob and the Meatball",1
11373749,Penumbra Requiem,1
11373749,Spectraball,1
11373749,Plain Sight,1
11373749,The Cave,1
11373749,Crayon Physics Deluxe,1
11373749,Sonic & All-Stars Racing Transformed,1
11373749,Just Cause 2 Multiplayer Mod,1
11373749,Garry's Mod,1
11373749,Blocks That Matter,1
11373749,"Time Gentlemen, Please!",1
11373749,Trine 2,1
11373749,F.E.A.R. 2 Project Origin,1
11373749,Dark Souls Prepare to Die Edition,1
11373749,Blur,1
11373749,YOU DON'T KNOW JACK Vol. 1 XL,1
11373749,Unturned,1
11373749,Port of Call,1
11373749,Magicka,1
11373749,The Stanley Parable,1
11373749,Sam & Max 102 Situation Comedy,1
11373749,LEGO Worlds,1
11373749,Zeno Clash,1
11373749,FORCED,1
11373749,Hydrophobia Prophecy,1
11373749,Gravilon,1
11373749,The Longest Journey,1
11373749,Shadow Puppeteer,1
11373749,The Path - Prologue,1
11373749,The Misadventures of P.B. Winterbottom,1
11373749,Vertiginous Golf,1
11373749,Counter-Strike Source,1
11373749,BattleBlock Theater,1
11373749,EDGE,1
11373749,Shank 2,1
11373749,Jolly Rover,1
11373749,Fallout New Vegas,1
11373749,Team Fortress Classic,1
11373749,Orcs Must Die!,1
11373749,Tomb Raider I,1
11373749,RUSH,1
11373749,Sid Meier's Civilization IV,1
140293612,Dota 2,5
187851224,Dota 2,5
192921532,Dota 2,1
192921532,Unturned,1
54103616,Counter-Strike Global Offensive,5
54103616,Counter-Strike,5
54103616,Left 4 Dead,5
54103616,The Sims(TM) 3,5
54103616,Team Fortress 2,5
54103616,H1Z1,2
54103616,The Elder Scrolls V Skyrim,2
54103616,Counter-Strike Source,2
54103616,Borderlands 2,2
54103616,PAYDAY The Heist,2
54103616,Left 4 Dead 2,2
54103616,Need for Speed Undercover,2
54103616,Battlefield Bad Company 2,1
54103616,EasyAntiCheat eSports,1
54103616,Portal 2,1
54103616,Dota 2,1
54103616,Alien Swarm,1
54103616,Terraria,1
54103616,Commandos 3 Destination Berlin,1
54103616,Age of Chivalry,1
54103616,Counter-Strike Condition Zero Deleted Scenes,1
222277839,Dota 2,5
298547051,SMITE,2
298547051,Team Fortress 2,1
298547051,Dota 2,1
264253640,Dota 2,5
264253640,War Inc. Battlezone,1
264253640,Labyronia RPG,1
264253640,Aftermath,1
264253640,Warframe,1
264253640,sZone-Online,1
264253640,Archeblade,1
264253640,Tom Clancy's Ghost Recon Phantoms - NA,1
264253640,Fishing Planet,1
264253640,Happy Wars,1
264253640,DiggerOnline,1
264253640,the static speaks my name,1
125718844,Dota 2,1
230599183,Dota 2,1
280061602,METAL GEAR SOLID V GROUND ZEROES,1
38763767,Counter-Strike,1
164543231,Garry's Mod,5
164543231,Team Fortress 2,2
164543231,No More Room in Hell,2
164543231,Unturned,1
164543231,Arma 2,1
164543231,Counter-Strike Global Offensive,1
164543231,Tactical Intervention,1
164543231,Robocraft,1
164543231,Saints Row The Third,1
164543231,Heroes & Generals,1
164543231,Dota 2,1
163617342,Dota 2,5
163617342,Counter-Strike Global Offensive,5
163617342,Heroes & Generals,1
163617342,Loadout,1
163617342,Fishing Planet,1
163617342,World of Guns Gun Disassembly,1
163617342,sZone-Online,1
163617342,Quake Live,1
163617342,Fractured Space,1
295931968,Team Fortress 2,1
165034415,Dota 2,1
298389371,Counter-Strike Global Offensive,5
298389371,H1Z1,1
27543430,F.E.A.R. 2 Project Origin,1
126640783,Dota 2,1
119410870,Team Fortress 2,1
243440565,Counter-Strike Nexon Zombies,4
243440565,Dota 2,1
157694162,Dota 2,1
154868247,Infinite Crisis,1
263856756,Grand Theft Auto V,5
124395695,Team Fortress 2,2
126656629,Dota 2,1
197821092,Dota 2,1
294797577,Dota 2,1
228507886,Dota 2,1
272425320,Nosgoth,1
49769103,Call of Duty Modern Warfare 2 - Multiplayer,5
49769103,Counter-Strike Source,5
49769103,Call of Duty Modern Warfare 2,2
49769103,Arma 2,2
49769103,Left 4 Dead 2,1
202742019,Sleeping Dogs,5
202742019,Mortal Kombat Komplete Edition,1
202742019,Call of Duty Advanced Warfare,1
239397807,Dota 2,1
300601393,Counter-Strike Global Offensive,1
300601393,Euro Truck Simulator 2,1
109278470,Counter-Strike Global Offensive,5
109278470,Half-Life 2 Episode Two,1
109278470,Team Fortress 2,1
197509386,Dota 2,5
92842632,Team Fortress 2,2
92842632,Dungeon Defenders,2
92842632,Chivalry Medieval Warfare,1
103973922,Empire Total War,5
103973922,Napoleon Total War,1
5270060,Counter-Strike Source,1
5270060,Battlefield Bad Company 2,1
5270060,Team Fortress 2,1
5270060,Pyroblazer,1
5270060,Counter-Strike,1
171847029,Counter-Strike Global Offensive,5
171847029,DayZ,5
171847029,Heroes & Generals,5
171847029,PAYDAY 2,5
171847029,Grand Theft Auto V,2
171847029,War Thunder,2
171847029,Arma 3,2
171847029,Just Cause,2
171847029,H1Z1,1
171847029,Arma 2 Operation Arrowhead,1
171847029,This War of Mine,1
171847029,Arma 2,1
171847029,Sniper Elite V2,1
171847029,Team Fortress 2,1
171847029,Rising Storm/Red Orchestra 2 Multiplayer,1
171847029,Just Cause 2 Multiplayer Mod,1
171847029,Arma 2 Private Military Company,1
171847029,Just Cause 2,1
171847029,Robocraft,1
171847029,Arma 2 Operation Arrowhead Beta (Obsolete),1
171847029,Arma Cold War Assault,1
111479516,Dota 2,5
64350600,Counter-Strike,5
64350600,Heroes & Generals,2
64350600,Unturned,1
64350600,Left 4 Dead 2,1
64350600,La Tale,1
64350600,Dota 2,1
64350600,Endless Sky,1
64350600,Amazing World,1
64350600,Hazard Ops,1
64350600,Codename CURE,1
64350600,Blacklight Retribution,1
64350600,Arma 2,1
64350600,Quake Live,1
117217039,Dota 2,5
93085014,R.U.S.E,5
93085014,Total War ROME II - Emperor Edition,2
93085014,Star Wars - Battlefront II,1
93085014,Stronghold 3,1
180331040,Dota 2,5
180596443,PAYDAY The Heist,1
180596443,Pixel Puzzles Japan,1
180596443,Afterfall InSanity Extended Edition,1
180596443,Marvel Heroes 2015,1
180596443,Anomaly Warzone Earth,1
180596443,Woodle Tree Adventures,1
303032390,XCOM Enemy Unknown,5
150103338,Dota 2,1
92173524,Starpoint Gemini 2,1
92173524,Torchlight II,1
92173524,Dungeon Defenders,1
151229648,WAKFU,5
151229648,Starbound,5
151229648,DayZ,5
151229648,Mass Effect 2,2
151229648,Mass Effect,2
151229648,Clicker Heroes,1
151229648,H1Z1,1
151229648,PlanetSide 2,1
151229648,Marvel Heroes 2015,1
151229648,Left 4 Dead 2,1
151229648,PAYDAY The Heist,1
151229648,Batman Arkham City GOTY,1
151229648,S.K.I.L.L. - Special Force 2,1
151229648,Warface,1
151229648,Dirty Bomb,1
151229648,Nosgoth,1
151229648,Heroes & Generals,1
151229648,Dead Space,1
151229648,Survarium,1
151229648,Batman Arkham Asylum GOTY Edition,1
151229648,Borderlands,1
151229648,Injustice Gods Among Us Ultimate Edition,1
151229648,Path of Exile,1
253773352,Unturned,1
250870371,Dota 2,1
175143479,Dota 2,1
56038151,Marvel Puzzle Quest,5
56038151,Sid Meier's Civilization V,5
56038151,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,5
56038151,Don't Starve,5
56038151,Batman Arkham City,4
56038151,The Sims(TM) Medieval,4
56038151,Bejeweled 3,4
56038151,EVE Online,2
56038151,Borderlands 2,2
56038151,Deus Ex Human Revolution,1
56038151,The Elder Scrolls V Skyrim,1
56038151,Batman Arkham Asylum GOTY Edition,1
56038151,Dead Island,1
56038151,Darksiders,1
56038151,BioShock Infinite,1
56038151,Tom Clancy's Splinter Cell Conviction,1
56038151,EDGE,1
56038151,The Walking Dead,1
56038151,DC Universe Online,1
56038151,RIFT,1
56038151,Don't Starve Together Beta,1
56038151,Darksiders II,1
56038151,Star Wars The Force Unleashed Ultimate Sith Edition,1
56038151,Command and Conquer 4 Tiberian Twilight,1
56038151,Trine 2,1
56038151,Universe Sandbox,1
